Date,EL Paso,Dhaka,Berlin
1967-04-04,9.824594497680664,29.250505447387695,1.5043609142303467
1967-04-05,11.385666847229004,28.356552124023438,1.5928558111190796
1967-04-06,12.363344192504883,27.490867614746094,0.33531317114830017
1967-04-07,12.87959098815918,27.614744186401367,-1.6329292058944702
1967-04-08,14.066316604614258,28.53937339782715,-0.08726637810468674
1967-04-09,15.883440971374512,28.54837989807129,2.6866114139556885
1967-04-10,13.35384464263916,28.758432388305664,2.5079355239868164
1967-04-11,10.591287612915039,29.455286026000977,3.7923583984375
1967-04-12,12.905258178710938,29.741230010986328,4.904469966888428
1967-04-13,12.569305419921875,29.558706283569336,6.161293983459473
1967-04-14,14.645855903625488,29.7360897064209,8.534743309020996
1967-04-15,14.551701545715332,29.692527770996094,5.8954758644104
1967-04-16,13.019309997558594,29.046810150146484,3.0400853157043457
1967-04-17,12.87503719329834,25.738624572753906,7.0741777420043945
1967-04-18,14.765442848205566,21.754558563232422,9.611531257629395
1967-04-19,15.464871406555176,24.49312400817871,13.636392593383789
1967-04-20,14.766785621643066,26.547025680541992,13.029191970825195
1967-04-21,15.607017517089844,26.26966667175293,13.869086265563965
1967-04-22,15.628602027893066,26.5794734954834,14.6748046875
1967-04-23,16.210060119628906,26.959796905517578,15.136043548583984
1967-04-24,16.638961791992188,26.064268112182617,15.055886268615723
1967-04-25,17.837785720825195,25.553743362426758,14.275003433227539
1967-04-26,18.487642288208008,26.987171173095703,14.473729133605957
1967-04-27,20.77724266052246,27.40256690979004,14.870157241821289
1967-04-28,22.35594367980957,28.04918098449707,15.09780502319336
1967-04-29,24.474571228027344,27.22212028503418,14.223219871520996
1967-04-30,23.850109100341797,28.396709442138672,18.011436462402344
1967-05-01,20.079330444335938,25.963836669921875,14.297332763671875
1967-05-02,18.364368438720703,28.848270416259766,7.593862533569336
1967-05-03,17.211145401000977,28.681997299194336,13.73808479309082
1967-05-04,16.16327476501465,27.327285766601562,16.61471176147461
1967-05-05,15.615957260131836,28.618953704833984,17.42681121826172
1967-05-06,16.552770614624023,28.50532341003418,17.24846839904785
1967-05-07,16.78929328918457,28.890335083007812,16.862258911132812
1967-05-08,16.605928421020508,28.558151245117188,11.078099250793457
1967-05-09,17.98615837097168,28.641252517700195,6.678756237030029
1967-05-10,18.498546600341797,28.498228073120117,12.457804679870605
1967-05-11,20.01059913635254,28.38682746887207,13.909379959106445
1967-05-12,22.32836151123047,28.894166946411133,19.38992691040039
1967-05-13,21.84730339050293,26.9051570892334,15.50997543334961
1967-05-14,20.315872192382812,28.98630714416504,15.969810485839844
1967-05-15,20.275632858276367,27.71444320678711,10.766143798828125
1967-05-16,19.831575393676758,29.601757049560547,10.5165376663208
1967-05-17,19.05967903137207,30.348569869995117,14.764657020568848
1967-05-18,22.072919845581055,30.153181076049805,16.334800720214844
1967-05-19,19.847545623779297,28.49335289001465,18.2506103515625
1967-05-20,21.283002853393555,29.508243560791016,12.956273078918457
1967-05-21,22.789499282836914,29.5131778717041,17.70938491821289
1967-05-22,23.788665771484375,28.42580795288086,20.541738510131836
1967-05-23,24.64203643798828,29.23409652709961,21.137842178344727
1967-05-24,24.869176864624023,27.61391258239746,19.78815460205078
1967-05-25,23.102649688720703,29.91248321533203,18.864553451538086
1967-05-26,21.32927703857422,28.707012176513672,17.926513671875
1967-05-27,19.624361038208008,30.38924217224121,8.892910957336426
1967-05-28,20.625213623046875,30.668315887451172,11.041318893432617
